AREA	YEAR	AGE	Yearclass	FMOR	WECA	WEST	CANUM	STNUM	MATPROP	M
CELTIC_SEA	2004	9	1995	NA	14.115	13.85	0	NA	1	NA
CELTIC_SEA	2004	10	1994	NA	12.468	13.85	0	NA	1	NA
CELTIC_SEA	2005	1	2004	0.0958	0.776	0.588	295	4170	0	0.51
CELTIC_SEA	2005	2	2003	0.7603	2.118	1.688	664	1499	0.39	0.37
CELTIC_SEA	2005	3	2002	1.1258	3.907	4.075	138	238	0.87	0.3
CELTIC_SEA	2005	4	2001	0.9732	6.168	5.945	52	96	0.93	0.27
CELTIC_SEA	2005	5	2000	0.9701	9.194	9.018	45	82	1	0.25
CELTIC_SEA	2005	6	1999	0.5271	11.544	11.333	11	30	1	0.23
CELTIC_SEA	2005	7	1998	NA	10.037	11.487	2	NA	1	0.22
CELTIC_SEA	2005	8	1997	NA	12.657	13.772	0	NA	1	NA
CELTIC_SEA	2005	9	1996	NA	13.835	13.772	0	NA	1	NA
CELTIC_SEA	2005	10	1995	NA	13.835	13.772	0	NA	1	NA
CELTIC_SEA	2006	1	2005	0.1091	0.789	0.703	368	4605	0	0.51
CELTIC_SEA	2006	2	2004	0.7469	1.793	1.216	994	2271	0.39	0.37
CELTIC_SEA	2006	3	2003	0.9105	4.716	4.233	249	485	0.87	0.3
CELTIC_SEA	2006	4	2002	0.6981	7.404	6.819	25	57	0.93	0.27
CELTIC_SEA	2006	5	2001	0.8527	9.186	8.895	14	28	1	0.25
CELTIC_SEA	2006	6	2000	0.9204	11.646	11.487	13	24	1	0.23
CELTIC_SEA	2006	7	1999	NA	12.313	11.411	4	NA	1	0.22
CELTIC_SEA	2006	8	1998	NA	12.699	12.703	1	NA	1	NA
CELTIC_SEA	2006	9	1997	NA	12.699	12.703	0	NA	1	NA
CELTIC_SEA	2006	10	1996	NA	12.699	12.703	0	NA	1	NA
CELTIC_SEA	2007	1	2006	0.1736	0.772	0.722	491	3980	0	0.51
CELTIC_SEA	2007	2	2005	0.9297	1.657	1.399	1245	2472	0.39	0.37
CELTIC_SEA	2007	3	2004	1.0199	4.276	3.794	409	745	0.87	0.3
CELTIC_SEA	2007	4	2003	0.6477	7.463	6.99	60	144	0.93	0.27
CELTIC_SEA	2007	5	2002	0.636	9.697	9.809	9	22	1	0.25
CELTIC_SEA	2007	6	2001	0.6712	11.863	12.273	4	9	1	0.23
CELTIC_SEA	2007	7	2000	NA	12.441	15.042	3	NA	1	0.22
CELTIC_SEA	2007	8	1999	NA	13.953	14.465	1	NA	1	NA
CELTIC_SEA	2007	9	1998	NA	15.046	14.795	0	NA	1	NA
CELTIC_SEA	2007	10	1997	NA	15.046	14.795	0	NA	1	NA
CELTIC_SEA	2008	1	2007	0.1059	0.847	0.869	123	1581	0	0.51
CELTIC_SEA	2008	2	2006	0.6179	1.804	1.449	769	2005	0.39	0.37
CELTIC_SEA	2008	3	2005	0.7719	4.541	4.188	312	675	0.87	0.3
CELTIC_SEA	2008	4	2004	0.8748	7.164	6.896	101	198	0.93	0.27
CELTIC_SEA	2008	5	2003	0.6381	9.229	8.881	24	58	1	0.25
CELTIC_SEA	2008	6	2002	0.6975	11.095	11.543	4	9	1	0.23
CELTIC_SEA	2008	7	2001	NA	13.47	13.624	3	NA	1	0.22
CELTIC_SEA	2008	8	2000	NA	12.807	10.045	1	NA	1	NA
CELTIC_SEA	2008	9	1999	NA	15.178	13.763	0	NA	1	NA
CELTIC_SEA	2008	10	1998	NA	16.086	13.763	0	NA	1	NA
CELTIC_SEA	2009	1	2008	0.0653	0.923	0.938	161	3289	0	0.51
CELTIC_SEA	2009	2	2007	0.5048	2.384	1.629	281	852	0.39	0.37
CELTIC_SEA	2009	3	2006	0.7014	4.248	3.865	324	748	0.87	0.3
CELTIC_SEA	2009	4	2005	0.648	6.721	6.557	96	230	0.93	0.27
CELTIC_SEA	2009	5	2004	1.0878	8.895	8.985	37	63	1	0.25
CELTIC_SEA	2009	6	2003	0.6405	10.584	10.567	10	24	1	0.23
CELTIC_SEA	2009	7	2002	NA	10.342	12.981	2	NA	1	0.22
CELTIC_SEA	2009	8	2001	NA	10.497	12.981	0	NA	1	NA
CELTIC_SEA	2009	9	2000	NA	16.169	12.981	0	NA	1	NA
CELTIC_SEA	2009	10	1999	NA	14.56	12.981	0	NA	1	NA
CELTIC_SEA	2010	1	2009	0.0362	0.853	0.819	532	19370	0	0.51
CELTIC_SEA	2010	2	2008	0.3318	2.226	1.424	434	1847	0.39	0.37
CELTIC_SEA	2010	3	2007	0.509	4.789	4.373	122	356	0.87	0.3
CELTIC_SEA	2010	4	2006	0.4785	7.285	6.984	91	274	0.93	0.27
CELTIC_SEA	2010	5	2005	0.7263	9.975	9.891	42	92	1	0.25
CELTIC_SEA	2010	6	2004	0.9377	11.948	11.663	9	17	1	0.23
CELTIC_SEA	2010	7	2003	NA	12.188	12.575	2	NA	1	0.22
CELTIC_SEA	2010	8	2002	NA	14.489	13.085	0	NA	1	NA
CELTIC_SEA	2010	9	2001	NA	15.119	13.085	0	NA	1	NA
CELTIC_SEA	2010	10	2000	NA	15.119	13.085	0	NA	1	NA
CELTIC_SEA	2011	1	2010	0.2764	0.532	0.374	1516	8113	0	0.51
CELTIC_SEA	2011	2	2009	0.4147	1.449	1.214	3158	11183	0.39	0.37
CELTIC_SEA	2011	3	2008	0.3486	4.551	4.198	232	918	0.87	0.3
CELTIC_SEA	2011	4	2007	0.4727	7.745	7.239	52	158	0.93	0.27
CELTIC_SEA	2011	5	2006	0.3275	9.524	9.404	32	130	1	0.25
CELTIC_SEA	2011	6	2005	0.3436	10.597	11.039	9	35	1	0.23
CELTIC_SEA	2011	7	2004	NA	12.749	12.785	2	NA	1	0.22
CELTIC_SEA	2011	8	2003	NA	10.595	12.785	0	NA	1	NA
CELTIC_SEA	2011	9	2002	NA	10.595	12.785	0	NA	1	NA
CELTIC_SEA	2011	10	2001	NA	10.595	12.785	0	NA	1	NA
CELTIC_SEA	2012	1	2011	NA	NA	NA	NA	0	0	0.51
CELTIC_SEA	2012	2	2010	NA	NA	NA	NA	3686	0.39	0.37
CELTIC_SEA	2012	3	2009	NA	NA	NA	NA	5112	0.87	0.3
CELTIC_SEA	2012	4	2008	NA	NA	NA	NA	478	0.93	0.27
CELTIC_SEA	2012	5	2007	NA	NA	NA	NA	75	1	0.25
CELTIC_SEA	2012	6	2006	NA	NA	NA	NA	73	1	0.23
CELTIC_SEA	2012	7	2005	NA	NA	NA	NA	NA	1	0.22
CELTIC_SEA	2012	8	2004	NA	NA	NA	NA	NA	1	NA
CELTIC_SEA	2012	9	2003	NA	NA	NA	NA	NA	1	NA
CELTIC_SEA	2012	10	2002	NA	NA	NA	NA	NA	1	NA
COAS	1984	1	1983	NA	NA	NA	NA	NA	NA	0.2
COAS	1984	2	1982	0.0105	0.248	0.321	1479	NA	0.01	0.2
COAS	1984	3	1981	0.0744	0.619	0.758	5209	NA	0.06	0.2
COAS	1984	4	1980	0.2169	1.149	1.479	9070	NA	0.24	0.2
COAS	1984	5	1979	0.3337	1.734	2.137	8945	NA	0.49	0.2
COAS	1984	6	1978	0.6283	2.325	2.814	7198	NA	0.72	0.2
COAS	1984	7	1977	1.3096	3.486	4.722	5561	NA	0.88	0.2
COAS	1984	8	1976	1.0724	4.845	6.685	2397	NA	0.95	0.2
COAS	1984	9	1975	0.8447	5.608	6.98	952	NA	1	0.2
COAS	1984	10	1974	NA	NA	NA	NA	NA	NA	NA
COAS	1985	1	1984	NA	NA	NA	NA	NA	NA	0.2
COAS	1985	2	1983	0.0059	0.214	0.321	3558	NA	0.01	0.2
COAS	1985	3	1982	0.1298	0.712	0.758	10438	NA	0.06	0.2
COAS	1985	4	1981	0.223	1.415	1.479	9733	NA	0.24	0.2
COAS	1985	5	1980	0.4622	2.036	2.137	10444	NA	0.49	0.2
COAS	1985	6	1979	0.6367	2.737	2.814	7732	NA	0.72	0.2
COAS	1985	7	1978	0.7883	4.012	4.722	3291	NA	0.88	0.2
COAS	1985	8	1977	0.6333	6.116	6.685	835	NA	0.95	0.2
COAS	1985	9	1976	0.6358	6.46	6.98	512	NA	1	0.2
COAS	1985	10	1975	NA	NA	NA	NA	NA	NA	NA
COAS	1986	1	1985	NA	NA	NA	NA	NA	NA	0.2
COAS	1986	2	1984	0.1359	0.227	0.321	4722	NA	0.01	0.2
COAS	1986	3	1983	0.0776	0.525	0.758	7128	NA	0.06	0.2
COAS	1986	4	1982	0.3191	1.08	1.479	15330	NA	0.24	0.2
COAS	1986	5	1981	0.4601	1.706	2.137	10565	NA	0.49	0.2
COAS	1986	6	1980	0.6431	2.256	2.814	6889	NA	0.72	0.2
COAS	1986	7	1979	0.9004	3.353	4.722	4303	NA	0.88	0.2
COAS	1986	8	1978	0.9339	4.838	6.685	1521	NA	0.95	0.2
COAS	1986	9	1977	0.7416	5.838	6.98	481	NA	1	0.2
COAS	1986	10	1976	NA	NA	NA	NA	NA	NA	NA
COAS	1987	1	1986	NA	NA	NA	NA	NA	NA	0.2
COAS	1987	2	1985	0.0051	0.331	0.321	278	NA	0.01	0.2
COAS	1987	3	1984	0.0417	0.673	0.758	2912	NA	0.06	0.2
COAS	1987	4	1983	0.2208	1.12	1.479	12244	NA	0.24	0.2
COAS	1987	5	1982	0.599	1.693	2.137	14611	NA	0.49	0.2
COAS	1987	6	1981	0.4381	2.359	2.814	5076	NA	0.72	0.2
COAS	1987	7	1980	0.7088	3.743	4.722	3080	NA	0.88	0.2
COAS	1987	8	1979	0.7335	5.326	6.685	1236	NA	0.95	0.2
COAS	1987	9	1978	0.6254	6.129	6.98	351	NA	1	0.2
COAS	1987	10	1977	NA	NA	NA	NA	NA	NA	NA
COAS	1988	1	1987	NA	NA	NA	NA	NA	NA	0.2
COAS	1988	2	1986	0.003	0.246	0.321	744	NA	0.01	0.2
COAS	1988	3	1985	0.0736	0.634	0.758	3328	NA	0.06	0.2
COAS	1988	4	1984	0.2043	1.17	1.479	4910	NA	0.24	0.2
COAS	1988	5	1983	0.2697	1.727	2.137	8159	NA	0.49	0.2
COAS	1988	6	1982	0.7638	2.328	2.814	8714	NA	0.72	0.2
COAS	1988	7	1981	1.2408	3.256	4.722	5237	NA	0.88	0.2
COAS	1988	8	1980	1.1871	4.7	6.685	1590	NA	0.95	0.2
COAS	1988	9	1979	0.8746	5.45	6.98	591	NA	1	0.2
COAS	1988	10	1978	NA	NA	NA	NA	NA	NA	NA
COAS	1989	1	1988	NA	NA	NA	NA	NA	NA	0.2
COAS	1989	2	1987	0.001	0.3	0.321	459	NA	0.01	0.2
COAS	1989	3	1986	0.04	0.661	0.758	1984	NA	0.06	0.2
COAS	1989	4	1985	0.0722	1.836	1.479	2917	NA	0.24	0.2
COAS	1989	5	1984	0.2112	2.17	2.137	4057	NA	0.49	0.2
COAS	1989	6	1983	0.3634	2.448	2.814	6610	NA	0.72	0.2
COAS	1989	7	1982	0.8553	4.391	4.722	3238	NA	0.88	0.2
COAS	1989	8	1981	0.9365	4.899	6.685	1057	NA	0.95	0.2
COAS	1989	9	1980	0.5967	6.661	6.98	270	NA	1	0.2
COAS	1989	10	1979	NA	NA	NA	NA	NA	NA	NA
COAS	1990	1	1989	NA	NA	NA	NA	NA	NA	0.2
COAS	1990	2	1988	0.0002	0.345	0.321	408	NA	0.01	0.2
COAS	1990	3	1987	0.0109	1.174	0.758	1843	NA	0.06	0.2
COAS	1990	4	1986	0.0544	1.515	1.479	2485	NA	0.24	0.2
COAS	1990	5	1985	0.0886	1.678	2.137	2012	NA	0.49	0.2
COAS	1990	6	1984	0.1521	2.708	2.814	3838	NA	0.72	0.2
COAS	1990	7	1983	0.4399	3.898	4.722	3906	NA	0.88	0.2
COAS	1990	8	1982	0.6336	6.515	6.685	846	NA	0.95	0.2
COAS	1990	9	1981	0.3305	7.299	6.98	141	NA	1	0.2
COAS	1990	10	1980	NA	NA	NA	NA	NA	NA	NA
COAS	1991	1	1990	NA	NA	NA	NA	NA	NA	0.2
COAS	1991	2	1989	0.0023	0.164	0.321	1308	NA	0.01	0.2
COAS	1991	3	1988	0.0193	0.922	0.758	3305	NA	0.06	0.2
COAS	1991	4	1987	0.0573	1.608	1.479	4448	NA	0.24	0.2
COAS	1991	5	1986	0.1895	2.108	2.137	4456	NA	0.49	0.2
COAS	1991	6	1985	0.1735	2.507	2.814	2681	NA	0.72	0.2
COAS	1991	7	1984	0.262	3.469	4.722	1880	NA	0.88	0.2
COAS	1991	8	1983	0.1869	4.976	6.685	977	NA	0.95	0.2
COAS	1991	9	1982	0.2039	5.734	6.98	203	NA	1	0.2
COAS	1991	10	1981	NA	NA	NA	NA	NA	NA	NA
COAS	1992	1	1991	NA	NA	NA	NA	NA	NA	0.2
COAS	1992	2	1990	0.0009	0.168	0.321	469	NA	0.01	0.2
COAS	1992	3	1989	0.015	0.556	0.758	1946	NA	0.06	0.2
COAS	1992	4	1988	0.1326	1.359	1.479	5509	NA	0.24	0.2
COAS	1992	5	1987	0.2475	2.267	2.137	5913	NA	0.49	0.2
COAS	1992	6	1986	0.2808	2.957	2.814	3622	NA	0.72	0.2
COAS	1992	7	1985	0.2749	3.903	4.722	2459	NA	0.88	0.2
COAS	1992	8	1984	0.2921	5.317	6.685	1744	NA	0.95	0.2
COAS	1992	9	1983	0.2753	4.558	6.98	921	NA	1	0.2
COAS	1992	10	1982	NA	NA	NA	NA	NA	NA	NA
COAS	1993	1	1992	NA	NA	NA	NA	NA	NA	0.2
COAS	1993	2	1991	0.0001	0.241	0.321	51	NA	0.01	0.2
COAS	1993	3	1990	0.0102	0.645	0.758	1645	NA	0.06	0.2
COAS	1993	4	1989	0.0486	1.71	1.479	2994	NA	0.24	0.2
COAS	1993	5	1988	0.1375	2.591	2.137	3156	NA	0.49	0.2
COAS	1993	6	1987	0.2334	3.588	2.814	3530	NA	0.72	0.2
COAS	1993	7	1986	0.5219	4.366	4.722	3768	NA	0.88	0.2
COAS	1993	8	1985	0.4647	5.899	6.685	2073	NA	0.95	0.2
COAS	1993	9	1984	0.3415	6.494	6.98	995	NA	1	0.2
COAS	1993	10	1983	NA	NA	NA	NA	NA	NA	NA
COAS	1994	1	1993	NA	NA	NA	NA	NA	NA	0.2
COAS	1994	2	1992	0.0146	0.254	0.321	389	NA	0.01	0.2
COAS	1994	3	1991	0.026	0.805	0.758	1274	NA	0.06	0.2
COAS	1994	4	1990	0.0589	1.476	1.479	3416	NA	0.24	0.2
COAS	1994	5	1989	0.1665	2.097	2.137	5017	NA	0.49	0.2
COAS	1994	6	1988	0.2101	3.287	2.814	3755	NA	0.72	0.2
COAS	1994	7	1987	0.5096	4.095	4.722	4008	NA	0.88	0.2
COAS	1994	8	1986	0.5318	5.592	6.685	1907	NA	0.95	0.2
COAS	1994	9	1985	0.3568	7.217	6.98	901	NA	1	0.2
COAS	1994	10	1984	NA	NA	NA	NA	NA	NA	NA
COAS	1995	1	1994	NA	NA	NA	NA	28707	0	0.2
COAS	1995	2	1993	0.0271	0.302	0.298	818	20191	0	0.2
COAS	1995	3	1992	0.0497	0.71	0.7	1228	13633	0.01	0.2
COAS	1995	4	1991	0.1412	1.335	1.338	3149	15636	0.21	0.2
COAS	1995	5	1990	0.2577	1.842	1.973	6639	16219	0.48	0.2
COAS	1995	6	1989	0.3357	2.467	2.649	7131	9550	0.71	0.2
COAS	1995	7	1988	0.4756	4.191	4.164	4050	3174	0.87	0.2
COAS	1995	8	1987	0.4369	5.778	7.051	1868	1158	0.87	0.2
COAS	1995	9	1986	0.379	6.376	6.413	737	781	1	0.2
COAS	1995	10	1985	NA	NA	NA	NA	NA	NA	NA
COAS	1996	1	1995	NA	NA	NA	NA	NA	NA	0.2
COAS	1996	2	1994	0.0336	0.274	0.27	1214	17378	0	0.2
COAS	1996	3	1993	0.1035	0.921	0.717	2967	22815	0.03	0.2
COAS	1996	4	1992	0.189	1.464	1.435	2989	12382	0.25	0.2
COAS	1996	5	1991	0.4935	1.979	2.044	5547	12514	0.56	0.2
COAS	1996	6	1990	0.3879	2.516	2.694	6144	6817	0.81	0.2
COAS	1996	7	1989	0.4549	3.461	4.817	5533	3180	0.92	0.2
COAS	1996	8	1988	0.6418	4.866	6.28	2543	754	0.99	0.2
COAS	1996	9	1987	0.5327	5.391	11.365	1125	242	1	0.2
COAS	1996	10	1986	NA	NA	NA	NA	NA	NA	NA
COAS	1997	1	1996	NA	NA	NA	NA	NA	NA	0.2
COAS	1997	2	1995	0.0458	0.277	0.232	1377	18827	0	0.2
COAS	1997	3	1994	0.128	0.97	0.677	4145	28913	0.06	0.2
COAS	1997	4	1993	0.1944	1.554	1.363	4173	17334	0.29	0.2
COAS	1997	5	1992	0.2631	1.97	1.903	3021	12379	0.45	0.2
COAS	1997	6	1991	0.5003	2.897	2.816	3225	10612	0.76	0.2
COAS	1997	7	1990	0.6737	3.716	3.833	5124	3928	0.97	0.2
COAS	1997	8	1989	0.8214	4.829	5.849	4000	1515	1	0.2
COAS	1997	9	1988	0.7057	6.349	9.6	1091	26	1	0.2
COAS	1997	10	1987	NA	NA	NA	NA	NA	NA	NA
COAS	1998	1	1997	NA	NA	NA	NA	NA	0	0.2
COAS	1998	2	1996	0.0202	0.376	0.323	803	13659	0.02	0.2
COAS	1998	3	1995	0.1297	0.978	0.834	3956	15003	0.15	0.2
COAS	1998	4	1994	0.2642	1.518	1.366	7113	13239	0.25	0.2
COAS	1998	5	1993	0.4074	2.281	2.075	5339	7415	0.53	0.2
COAS	1998	6	1992	0.4619	3.125	3.013	2857	3137	0.74	0.2
COAS	1998	7	1991	0.6779	3.9	4.255	1956	1578	0.87	0.2
COAS	1998	8	1990	0.7874	5.52	5.305	2155	315	0.89	0.2
COAS	1998	9	1989	0.6125	6.333	8.35	1230	169	1	0.2
COAS	1998	10	1988	NA	NA	NA	NA	NA	NA	NA
COAS	1999	1	1998	NA	NA	NA	NA	NA	NA	0.2
COAS	1999	2	1997	0.011	0.467	0.318	301	11309	0.02	0.2
COAS	1999	3	1996	0.0614	1.155	0.804	1788	12171	0.03	0.2
COAS	1999	4	1995	0.1517	1.633	1.559	3791	10123	0.21	0.2
COAS	1999	5	1994	0.3989	2.171	2.042	6202	7197	0.43	0.2
COAS	1999	6	1993	0.5507	3.249	2.798	3693	3052	0.66	0.2
COAS	1999	7	1992	0.7045	4.095	4.678	1959	850	0.74	0.2
COAS	1999	8	1991	0.8565	5.013	7.151	949	242	1	0.2
COAS	1999	9	1990	0.9676	6.018	8.959	995	112	1	0.2
COAS	1999	10	1989	NA	NA	NA	NA	NA	NA	NA
COAS	2000	1	1999	NA	NA	NA	NA	NA	NA	0.2
COAS	2000	2	1998	0.0075	0.515	0.346	219	11528	0	0.2
COAS	2000	3	1997	0.0537	1.305	0.777	1525	11612	0	0.2
COAS	2000	4	1996	0.2411	2.272	1.458	4817	8974	0.16	0.2
COAS	2000	5	1995	0.3927	2.555	2.296	5322	7984	0.31	0.2
COAS	2000	6	1994	0.4702	3.283	2.735	3715	5451	0.61	0.2
COAS	2000	7	1993	0.4418	4.504	4.048	1448	1365	0.76	0.2
COAS	2000	8	1992	0.2934	5.4	7.011	453	488	0.64	0.2
COAS	2000	9	1991	0.3437	6.379	9.224	241	85	0.99	0.2
COAS	2000	10	1990	NA	NA	NA	NA	NA	NA	NA
COAS	2001	1	2000	NA	NA	NA	NA	NA	NA	0.2
COAS	2001	2	1999	0.0023	0.164	0.347	44	6729	0	0.2
COAS	2001	3	1998	0.0304	0.952	0.878	848	7994	0	0.2
COAS	2001	4	1997	0.1364	1.637	1.543	2572	7578	0.04	0.2
COAS	2001	5	1996	0.3152	2.881	2.213	4020	4751	0.37	0.2
COAS	2001	6	1995	0.3686	3.424	2.862	2962	2567	0.78	0.2
COAS	2001	7	1994	0.489	4.038	3.321	2282	1493	0.98	0.2
COAS	2001	8	1993	0.4052	5.397	4.849	740	487	0.99	0.2
COAS	2001	9	1992	0.2729	7.208	7.339	321	189	0.97	0.2
COAS	2001	10	1991	NA	NA	NA	NA	NA	NA	NA
COAS	2002	1	2001	NA	NA	NA	NA	NA	NA	0.2
COAS	2002	2	2000	0.0116	0.491	0.43	248	2990	0.02	0.2
COAS	2002	3	1999	0.0578	1.179	0.88	1191	4103	0.02	0.2
COAS	2002	4	1998	0.1913	1.8	1.698	3161	4940	0.26	0.2
COAS	2002	5	1997	0.3204	2.485	2.452	3877	3617	0.88	0.2
COAS	2002	6	1996	0.5399	3.86	3.538	3681	2593	0.93	0.2
COAS	2002	7	1995	0.5431	4.76	4.397	2134	1470	0.9	0.2
COAS	2002	8	1994	0.6937	5.195	4.191	1250	408	0.97	0.2
COAS	2002	9	1993	0.4555	5.507	7.046	490	29	1	0.2
COAS	2002	10	1992	NA	NA	NA	NA	NA	NA	NA
COAS	2003	1	2002	NA	NA	NA	NA	NA	NA	0.2
COAS	2003	2	2001	0.0051	0.944	0.308	166	2145	0	0.2
COAS	2003	3	2000	0.0858	1.552	0.686	1449	3545	0	0.2
COAS	2003	4	1999	0.187	2.146	1.299	2758	3880	0.05	0.2
COAS	2003	5	1998	0.3241	3.082	2.149	3422	2788	0.29	0.2
COAS	2003	6	1997	0.4351	3.594	3.135	3076	2389	0.49	0.2
COAS	2003	7	1996	0.5765	4.953	4.048	1824	1144	0.9	0.2
COAS	2003	8	1995	0.4195	5.736	5.008	842	589	0.98	0.2
COAS	2003	9	1994	0.4227	6.477	5.789	584	364	0.96	0.2
COAS	2003	10	1993	NA	NA	NA	NA	NA	NA	NA
COAS	2004	1	2003	NA	NA	NA	NA	NA	NA	0.2
COAS	2004	2	2002	0.0008	0.824	0.339	38	3541	0	0.2
COAS	2004	3	2001	0.024	1.374	0.834	560	3696	0.01	0.2
COAS	2004	4	2000	0.0958	1.877	1.614	1407	4320	0.09	0.2
COAS	2004	5	1999	0.23	2.679	2.269	2637	2758	0.37	0.2
COAS	2004	6	1998	0.4148	3.365	3.29	2919	1940	0.76	0.2
COAS	2004	7	1997	0.5896	4.013	4.124	2271	783	0.95	0.2
COAS	2004	8	1996	0.5485	4.847	4.718	967	448	0.98	0.2
COAS	2004	9	1995	0.2752	5.554	4.976	388	98	1	0.2
COAS	2004	10	1994	NA	NA	NA	NA	NA	NA	NA
COAS	2005	1	2004	NA	NA	NA	NA	NA	NA	0.2
COAS	2005	2	2003	0.001	0.82	0.407	36	1843	0	0.2
COAS	2005	3	2002	0.0369	1.317	0.846	744	3525	0	0.2
COAS	2005	4	2001	0.1344	2.094	1.748	1957	3198	0.07	0.2
COAS	2005	5	2000	0.2784	2.795	2.2	2686	3217	0.4	0.2
COAS	2005	6	1999	0.3076	3.493	2.693	2289	1700	0.56	0.2
COAS	2005	7	1998	0.4856	4.087	3.817	1830	1120	0.89	0.2
COAS	2005	8	1997	0.4286	4.836	3.797	936	552	0.98	0.2
COAS	2005	9	1996	0.3222	6.264	5.344	364	330	1	0.2
COAS	2005	10	1995	NA	NA	NA	NA	NA	NA	NA
COAS	2006	1	2005	NA	NA	NA	NA	1929	0	0.2
COAS	2006	2	2004	0.0056	1.274	0.49	90	2525	0	0.2
COAS	2006	3	2003	0.0272	1.599	1.125	551	4049	0	0.2
COAS	2006	4	2002	0.1747	1.894	1.812	2672	3783	0.14	0.2
COAS	2006	5	2001	0.2604	2.687	2.559	2562	3472	0.52	0.2
COAS	2006	6	2000	0.4518	3.562	3.579	2678	2509	0.75	0.2
COAS	2006	7	1999	0.4807	4.029	3.964	1858	1811	0.91	0.2
COAS	2006	8	1998	0.6153	5.182	4.822	986	399	0.87	0.2
COAS	2006	9	1997	0.5367	5.905	7.332	453	229	0.96	0.2
COAS	2006	10	1996	NA	NA	NA	NA	NA	NA	NA
COAS	2007	1	2006	NA	NA	NA	NA	NA	NA	0.2
COAS	2007	2	2005	0.0059	1.241	0.518	137	3300	0	0.2
COAS	2007	3	2004	0.051	1.744	1.185	861	4080	0	0.2
COAS	2007	4	2003	0.1617	2.143	2.011	2155	5518	0.14	0.2
COAS	2007	5	2002	0.3011	2.718	2.5	2805	3259	0.54	0.2
COAS	2007	6	2001	0.3125	4.098	3.16	1858	2447	0.76	0.2
COAS	2007	7	2000	0.4142	4.884	4.241	1355	1444	0.96	0.2
COAS	2007	8	1999	0.2699	5.939	6.806	718	760	0.83	0.2
COAS	2007	9	1998	0.5045	6.89	11.051	413	197	1	0.2
COAS	2007	10	1997	NA	NA	NA	NA	NA	NA	NA
COAS	2008	1	2007	NA	NA	NA	NA	NA	NA	0.2
COAS	2008	2	2006	0.0069	0.977	0.508	107	2181	0	0.2
COAS	2008	3	2005	0.0567	1.882	1.208	1065	2475	0.03	0.2
COAS	2008	4	2004	0.1965	2.444	2.095	2181	2863	0.12	0.2
COAS	2008	5	2003	0.289	3.747	2.987	2473	2101	0.48	0.2
COAS	2008	6	2002	0.3374	4.165	3.671	1882	1219	0.72	0.2
COAS	2008	7	2001	0.3688	4.989	3.976	1262	815	0.89	0.2
COAS	2008	8	2000	0.4074	5.992	4.387	701	403	0.94	0.2
COAS	2008	9	1999	0.2333	6.143	5.415	349	319	0.96	0.2
COAS	2008	10	1998	NA	NA	NA	NA	NA	NA	NA
COAS	2009	1	2008	NA	NA	NA	NA	NA	NA	0.2
COAS	2009	2	2007	0.0002	1.219	0.434	3	2059	0	0.2
COAS	2009	3	2006	0.022	1.47	1.116	322	2722	0.02	0.2
COAS	2009	4	2005	0.1187	2.348	2.003	1628	3959	0.06	0.2
COAS	2009	5	2004	0.2692	3.331	2.894	2007	2536	0.26	0.2
COAS	2009	6	2003	0.4269	4.251	3.632	2251	1603	0.35	0.2
COAS	2009	7	2002	0.5511	4.824	4.875	1665	1259	0.59	0.2
COAS	2009	8	2001	0.4223	5.807	5.4	825	793	0.74	0.2
COAS	2009	9	2000	0.2746	6.776	6.125	262	443	0.6	0.2
COAS	2009	10	1999	NA	NA	NA	NA	NA	NA	NA
COAS	2010	1	2009	NA	NA	NA	NA	NA	NA	0.2
COAS	2010	2	2008	0.0009	0.813	0.419	21	2513	0	0.2
COAS	2010	3	2007	0.0597	1.576	1.026	1103	2729	0	0.2
COAS	2010	4	2006	0.2037	2.344	1.996	2512	2820	0.08	0.2
COAS	2010	5	2005	0.3246	3.114	2.839	2945	2417	0.38	0.2
COAS	2010	6	2004	0.3661	4	3.665	1616	1098	0.66	0.2
COAS	2010	7	2003	0.3996	5.025	4.868	1092	501	0.83	0.2
COAS	2010	8	2002	0.4371	4.911	4.895	652	426	0.88	0.2
COAS	2010	9	2001	0.2655	5.873	5.685	308	260	0.95	0.2
COAS	2010	10	2000	NA	NA	NA	NA	NA	NA	NA
COAS	2011	1	2010	NA	NA	NA	NA	NA	NA	0.2
COAS	2011	2	2009	0.0017	0.575	0.343	43	3266	0.01	0.2
COAS	2011	3	2008	0.0488	1.5	1.062	912	3950	0	0.2
COAS	2011	4	2007	0.2252	2.238	2.119	2754	4571	0.06	0.2
COAS	2011	5	2006	0.3614	3.165	2.882	2566	3012	0.42	0.2
COAS	2011	6	2005	0.4735	4.05	3.761	2203	2185	0.73	0.2
COAS	2011	7	2004	0.8874	4.878	5.505	1636	448	0.81	0.2
COAS	2011	8	2003	0.5373	5.533	6.336	704	478	0.53	0.2
COAS	2011	9	2002	0.4568	5.898	6.309	333	171	0.92	0.2
COAS	2011	10	2001	NA	NA	NA	NA	NA	NA	NA
E_BALTIC	1966	2	1964	0.1207	0.244	0.203	44274	430264	0.08	0.2
E_BALTIC	1966	3	1963	0.6504	0.390	0.671	101532	234672	0.45	0.2
E_BALTIC	1966	4	1962	0.7994	0.872	0.874	34295	68862	0.78	0.2
E_BALTIC	1966	5	1961	0.9499	1.411	1.413	11980	21591	0.92	0.2
